122909,1,AddingAttachmenttoSupplier,10/11/2017 14:33:27 PM,Passed,10/11/2017 14:31:24 PM,basic.step,Purchasing,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,97071,Passed,"",basic.init,
"Launch Browser: InternetExplorer 10.0.9200.17609",,3908,Passed,"",basic.step,
"Call Function: EBS_Reusable_Methods.login_EBS",,18293,Passed,"",basic.stepGroup,
"Launch Browser: InternetExplorer 10.0.9200.17609",,1381,Passed,"",basic.step,
"Think: 0 (sec).",,35,Passed,"",basic.comment,
"[1] Import Excel",,11417,Passed,"",basic.stepGroup,
"Info",,1,Passed,"Comments: selected environment is ++ ",basic.comment,
"Info",,0,Passed,"Comments: oatsuser",basic.comment,
"Navigate https://erpint.fin.yahoo.com:8000/",2,58,Passed,"",ft.action,
"Think: 10 (sec).",,10031,Passed,"",basic.comment,
"SetText textBox(""@id='usernameField'"") oatsuser",,162,Passed,"",ft.action,
"SetPassword textBox(""@id='passwordField'"") ******",,32,Passed,"",ft.action,
"Click button(""@index='0'"")",,119,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/AppsLocalLogin.jsp",,450,Passed,"",web.pageComplete,
"Call Function: EBS_Reusable_Methods.expand_NodeFromList",,42407,Passed,"",basic.stepGroup,
"Think: 0 (sec).",,31,Passed,"",basic.comment,
"[3] Expand Node from the List",,603,Passed,"",basic.stepGroup,
"Click element(""@text='System Administrator'"")",,550,Passed,"",ft.action,
"Think: 0 (sec).",,21,Passed,"",basic.comment,
"[3] Expand Node from the List",,2435,Passed,"",basic.stepGroup,
"Click element(""@text='Concurrent'"")",,2376,Passed,"",ft.action,
"Think: 0 (sec).",,22,Passed,"",basic.comment,
"[4] Click on the link under the Node",,863,Passed,"",basic.stepGroup,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#dummyAnchor",,417,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click element(""@text='Requests'"")",,274,Passed,"",ft.action,
"Close window(""@name='JOBS_QF'"")",,21409,Passed,"",ft.action,
"Activate window(""@name='NAVIGATOR'"")",,17,Passed,"",ft.action,
"Think: 10 (sec).",,10021,Passed,"",basic.comment,
"Iteration Total (sec)",,25405,Passed,"",basic.iteration,
"Call Function: EBS_Reusable_Methods.SwitchResponsibility",,9990,Passed,"",basic.stepGroup,
"ClickToolbarButton window(""@name='NAVIGATOR'"") Switch Responsibility...",,819,Passed,"",ft.action,
"Think: 2 (sec).",,2022,Passed,"",basic.comment,
"Find listOfValues(""forms:listOfValues"") Payables Manager",,1013,Passed,"",ft.action,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Suppliers",,842,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Suppliers",,607,Passed,"",ft.action,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Suppliers|Entry",,953,Passed,"",ft.action,
"WaitForPage https://erpint.fin.yahoo.com:8000/OA_HTML/RF.jsp?function_id=1348&resp_id=20639&resp_appl_id=200&security_group_id=0&lang_code=US&params=FbM2CJM-QwDegr0.AdKQvJK-4WQn9-ZNpNwKKhovOF4&oas=Kg7_77-VGt9Qvd17oBu_rg..",,1550,Passed,"",web.pageComplete,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/cabo/images/skyros/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=https://erpint.fin.yahoo.com:8000/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Info",,1,Passed,"Comments: C:\OracleATS\OFT\Purchasing\AddingAttachmenttoSupplier\AddingAttachmenttoSupplier.jwg",basic.comment,
"Info",,0,Passed,"Comments: C:\OracleATS\OFT\Purchasing",basic.comment,
"Info",,0,Passed,"Comments: AddingAttachmenttoSupplier",basic.comment,
"Info",,0,Passed,"Comments: C:\OracleATS\OFT\Purchasing\TestData\Attachments\JOHN PEARLEY HUFFMAN_W9",basic.comment,
"Click textBox(""@id='SearchSuppName'"")",,182,Passed,"",ft.action,
"SetText textBox(""@id='SearchSuppName'"") JOHN PEARLEY FFMAN",,74,Passed,"",ft.action,
"Click button(""@id='GoButton'"")",,100,Passed,"",ft.action,
"Think: 10 (sec).",,10036,Passed,"",basic.comment,
"Call Function: EBS_Reusable_Methods.writeresults",,92,Passed,"",basic.stepGroup,
"Info",,0,Passed,"Comments: insside getDateTimeFormat",basic.comment,
"Info",,1,Passed,"Comments: 11-Oct-2017",basic.comment,
"Finish Total (sec)",,50,Passed,"",basic.finish,
